symbol,entry_price,exit_price,entry_time,exit_time,pnl,reason,duration,rsi,adx,volume_ratio,upper_wick_ratio,date,balance,is_loss
ARBUSDTUSDT,0.3043521,0.3048083237979,2025-06-24 02:30:00,2025-06-24 04:00:00,0.239281430174279,Smart Break-even,0 days 01:30:00,69.3703091517952,45.005156636375375,3.65420456737308,0.0065767839526471,2025-06-24,320.6130600314415,False
SPXUSDTUSDT,1.3156575,1.2965896758525,2025-06-24 05:30:00,2025-06-24 06:00:00,-3.5946549913278867,Stop Loss,0 days 00:30:00,73.04545901137278,42.618985793357886,2.9962728498066356,0.0009886683397977,2025-06-24,317.01840504011363,True
NEIROUSDTUSDT,0.00040270125,0.0004123045327832,2025-06-24 05:45:00,2025-06-24 06:15:00,5.593462674597435,Smart Trailing (Max 56%),0 days 00:30:00,79.62719141701167,59.508772453889414,2.5214595499197587,0.0057157057654075,2025-06-24,322.611867714711,False
WIFUSDTUSDT,0.8610303,0.8791669555431342,2025-06-24 06:15:00,2025-06-24 06:45:00,4.814068894196642,Smart Trailing (Max 51%),0 days 00:30:00,75.45027256531445,46.72066025952074,2.702809634149558,0.0054613060655355,2025-06-24,327.4259366089077,False
SUSDTUSDT,0.3397698,0.3402791149302,2025-06-24 06:45:00,2025-06-24 07:15:00,0.2416228623321761,Smart Break-even,0 days 00:30:00,83.46787735598605,55.512912628173595,2.9193526683084476,0.002944640753828,2025-06-24,327.6675594712399,False
WIFUSDTUSDT,0.8654324999999999,0.8667297833175,2025-06-24 07:15:00,2025-06-24 07:15:00,0.2481382907431888,Smart Break-even,0 days 00:00:00,67.8492351374608,50.15973042440827,2.5457105017937645,0.0128323699421965,2025-06-24,327.91569776198304,False
UNIUSDTUSDT,7.0285125,6.9266482683375,2025-06-24 07:00:00,2025-06-24 07:30:00,-3.727717569633664,Stop Loss,0 days 00:30:00,72.09469327677355,45.52986267147282,3.759891101545274,0.0113862795331625,2025-06-24,324.18798019234936,True
IPUSDTUSDT,3.40232031,3.35301048174717,2025-06-24 07:30:00,2025-06-24 07:30:00,-3.732881734303538,Stop Loss,0 days 00:00:00,80.78358182089289,27.068148900384983,6.575418584236972,0.0085817219322107,2025-06-24,320.4550984580458,True
SEIUSDTUSDT,0.2865432,0.2823903294024,2025-06-24 12:15:00,2025-06-24 12:15:00,-3.57049857681188,Stop Loss,0 days 00:00:00,65.70261369355605,28.30940635852907,2.5351580242146317,0.0122249388753056,2025-06-24,316.88459988123395,True
SPXUSDTUSDT,1.35077505,1.3311982672003502,2025-06-24 14:30:00,2025-06-24 14:30:00,-3.4915114787346404,Stop Loss,0 days 00:00:00,73.2514172248783,26.5745843464803,3.2769517226073117,0.0020739204503369,2025-06-24,313.3930884024993,True
APTUSDTUSDT,4.79349555,4.72402341899385,2025-06-24 15:00:00,2025-06-24 15:00:00,-3.414271744934,Stop Loss,0 days 00:00:00,88.85238272037213,29.432728902742166,3.3751739619069694,0.004091003965769,2025-06-24,309.9788166575653,True
APTUSDTUSDT,4.7187582,4.6503692374074,2025-06-24 15:15:00,2025-06-24 15:15:00,-3.3387407199587416,Stop Loss,0 days 00:00:00,77.42829597262076,31.705606532493366,2.590854849037094,0.0173656757559051,2025-06-24,306.6400759376066,True
APTUSDTUSDT,5.065431449999999,5.073024531743549,2025-06-24 16:45:00,2025-06-24 16:45:00,0.2173292040771328,Smart Break-even,0 days 00:00:00,84.7942481736939,43.28602206572915,2.6077563755244726,0.0032195622975429,2025-06-24,306.8574051416837,False
BANANAS31USDTUSDT,0.013014504,0.012825884793528,2025-06-24 17:15:00,2025-06-24 17:15:00,-3.262542227811167,Stop Loss,0 days 00:00:00,80.58645697542282,47.45654273007085,2.6987006809713816,0.0230591852421214,2025-06-24,303.59486291387253,True
OPUSDTUSDT,0.57378675,0.56547085863225,2025-06-24 17:00:00,2025-06-24 17:15:00,-3.2648731145924756,Stop Loss,0 days 00:15:00,80.49860453853715,26.39799780152072,3.1354763556841534,0.0010462074978204,2025-06-24,300.32998979928004,True
BCHUSDTUSDT,483.62168999999994,476.61256084683,2025-06-25 01:30:00,2025-06-25 01:30:00,-3.120472666097818,Stop Loss,0 days 00:00:00,74.64988693855813,31.750770662168858,6.303849829678619,0.020687229773061,2025-06-25,297.20951713318226,True
BCHUSDTUSDT,477.048405,477.76350055909506,2025-06-25 01:45:00,2025-06-25 01:45:00,0.2032665632475213,Smart Break-even,0 days 00:00:00,65.60706242955455,33.04778403716136,2.757581343193892,0.0148696545793921,2025-06-25,297.41278369642976,False
WIFUSDTUSDT,0.8930462999999998,0.8801033799740999,2025-06-25 02:15:00,2025-06-25 02:30:00,-3.053614171461174,Stop Loss,0 days 00:15:00,70.48614409602577,32.63947347886202,3.4208046008847757,0.0003360967958773,2025-06-25,294.3591695249686,True
POPCATUSDTUSDT,0.30845415,0.30891652277085,2025-06-25 02:30:00,2025-06-25 02:45:00,0.2032660969994322,Smart Break-even,0 days 00:15:00,68.23314419627174,29.435364004489003,5.26279551724278,0.0055141096334738,2025-06-25,294.562435621968,False
FUNUSDTUSDT,0.0108804375,0.0107227473193125,2025-06-25 06:30:00,2025-06-25 06:30:00,-2.988234725355821,Stop Loss,0 days 00:00:00,66.996768343528,25.81036512698546,2.74919097571852,0.0481794777491725,2025-06-25,291.5742008966122,True
PENGUUSDTUSDT,0.0101180565,0.0102515856106993,2025-06-25 13:45:00,2025-06-25 13:45:00,2.472804105557848,Smart Trailing (Max 36%),0 days 00:00:00,68.12260890754955,27.063423975971244,2.69199295556218,0.0032631266686443,2025-06-25,294.04700500217007,False
PENGUUSDTUSDT,0.0101940944999999,0.0100463514884114,2025-06-25 14:00:00,2025-06-25 14:00:00,-2.970895993159021,Stop Loss,0 days 00:00:00,71.41167138616797,29.704603072274814,4.979145964279692,0.0106967615309128,2025-06-25,291.076109009011,True
BCHUSDTUSDT,497.458605,498.204295448895,2025-06-26 05:30:00,2025-06-26 05:30:00,0.1935231879631746,Smart Break-even,0 days 00:00:00,74.65520609299058,39.60575789871369,2.751894664804766,0.0055708625786858,2025-06-26,291.2696321969742,False
BANANAS31USDTUSDT,0.0168514214999999,0.0166071938482005,2025-06-26 08:45:00,2025-06-26 08:45:00,-2.907242292236522,Stop Loss,0 days 00:00:00,68.47683164541296,41.667269267060874,5.48643050902889,0.0384752404702529,2025-06-26,288.3623899047377,True
WUSDTUSDT,0.06511254,0.06416886395778,2025-06-26 09:30:00,2025-06-26 09:30:00,-2.8429278478722395,Stop Loss,0 days 00:00:00,65.49201904398585,29.321545906385857,4.119509152322287,0.0115225072975879,2025-06-26,285.51946205686545,True
WUSDTUSDT,0.0658729199999999,0.0649182237704399,2025-06-26 10:00:00,2025-06-26 10:00:00,-2.780036177167017,Stop Loss,0 days 00:00:00,70.67623133672748,29.936250027771212,2.62991068257605,0.0086612976751253,2025-06-26,282.73942587969844,True
WUSDTUSDT,0.06707352,0.0677777036477074,2025-06-26 16:30:00,2025-06-26 16:30:00,1.812889033039276,Smart Trailing (Max 31%),0 days 00:00:00,65.89199177754332,26.845337677135543,2.6334951469738175,0.0004474940334129,2025-06-26,284.5523149127377,False
FETUSDTUSDT,0.6820408499999999,0.67215603196095,2025-06-26 20:45:00,2025-06-26 20:45:00,-2.7554056904022235,Stop Loss,0 days 00:00:00,75.72851712457759,26.828268690122805,4.842274034043966,0.0005867683731847,2025-06-26,281.79690922233544,True
APTUSDTUSDT,5.155176299999999,5.1629039092737,2025-06-27 04:45:00,2025-06-27 04:45:00,0.1793580801363537,Smart Break-even,0 days 00:00:00,75.74518660879097,34.17592236376466,3.094266600963825,0.0037650894693941,2025-06-27,281.9762673024718,False
APTUSDTUSDT,5.18829285,5.11309892172495,2025-06-27 05:15:00,2025-06-27 05:30:00,-2.6925203763051107,Stop Loss,0 days 00:15:00,77.84685422578997,38.98932984564624,2.6158427718116917,0.0074423985346574,2025-06-27,279.2837469261667,True
FARTCOINUSDTUSDT,1.02081015,1.00601554849605,2025-06-27 09:00:00,2025-06-27 11:15:00,-2.632956041951564,Stop Loss,0 days 02:15:00,73.99794395399178,25.246655492561395,4.846222180821653,0.0094089973537195,2025-06-27,276.65079088421516,True
PENGUUSDTUSDT,0.0101720835,0.0101873314531665,2025-06-27 15:45:00,2025-06-27 15:45:00,0.1715098906789944,Smart Break-even,0 days 00:00:00,75.19018723138436,36.06486975872149,3.758552924466229,0.0048195141142912,2025-06-27,276.82230077489413,False
PENGUUSDTUSDT,0.0101860905,0.0100384634903835,2025-06-27 16:00:00,2025-06-27 16:00:00,-2.576542960907176,Stop Loss,0 days 00:00:00,75.41463113829022,37.229803294256165,3.167097794489221,0.0081540426368012,2025-06-27,274.245757813987,True
BCHUSDTUSDT,504.17196,509.3661922647494,2025-06-27 16:30:00,2025-06-27 16:45:00,1.6472216355997815,Smart Trailing (Max 61%),0 days 00:15:00,70.77064137936458,33.75273606720281,3.1258657482162455,0.004107713372889,2025-06-27,275.89297944958673,False
PENGUUSDTUSDT,0.0106343144999999,0.0106502553374354,2025-06-27 16:45:00,2025-06-27 16:45:00,0.1677153387854171,Smart Break-even,0 days 00:00:00,79.11738639859057,40.53285211979895,5.842625887012172,0.0111936788637004,2025-06-27,276.0606947883722,False
PENGUUSDTUSDT,0.010557276,0.010404269398932,2025-06-27 17:00:00,2025-06-27 17:00:00,-2.554802598821168,Stop Loss,0 days 00:00:00,74.81430158142818,43.255066421847154,4.572818347483302,0.0231213872832369,2025-06-27,273.505892189551,True
RESOLVUSDTUSDT,0.1552776,0.1555103611224,2025-06-27 18:00:00,2025-06-27 18:00:00,0.1664190010956152,Smart Break-even,0 days 00:00:00,65.99987568352681,26.673968084880688,4.667042023750109,0.0092162928589843,2025-06-27,273.6723111906466,False
BANANAS31USDTUSDT,0.0118149044999999,0.0116436710890814,2025-06-27 21:00:00,2025-06-27 21:00:00,-2.500064014597489,Stop Loss,0 days 00:00:00,73.01507643184306,25.00577628067102,2.752920964136242,0.0059251735229389,2025-06-27,271.17224717604915,True
WUSDTUSDT,0.0683841749999999,0.0694884952825915,2025-06-28 02:00:00,2025-06-28 02:00:00,2.549781934834665,Smart Trailing (Max 41%),0 days 00:00:00,74.51774332284683,47.30287000286944,3.062689892837638,0.0013167520117045,2025-06-28,273.7220291108838,False
WUSDTUSDT,0.06929463,0.06829034292741,2025-06-28 02:15:00,2025-06-28 02:30:00,-2.4958540002946727,Stop Loss,0 days 00:15:00,77.42157310646543,48.747452579104866,5.149938156340277,0.0075057736720555,2025-06-28,271.2261751105891,True
NEIROUSDTUSDT,0.0003588793499999,0.0003536781115804,2025-06-28 01:00:00,2025-06-28 03:15:00,-2.4447572283680317,Stop Loss,0 days 02:15:00,67.63656421328416,33.588414636644345,2.7906835974022703,0.0111513799832728,2025-06-28,268.7814178822211,True
SPXUSDTUSDT,1.2368180999999998,1.2188928952767,2025-06-28 05:30:00,2025-06-28 06:15:00,-2.386597371997226,Stop Loss,0 days 00:45:00,75.47392111318185,37.98854945222852,2.723386007345999,0.0077657337000485,2025-06-28,266.3948205102239,True
PENGUUSDTUSDT,0.0112025984999999,0.0113274905487253,2025-06-28 05:15:00,2025-06-28 06:30:00,1.6961776351398972,Smart Trailing (Max 32%),0 days 01:15:00,67.40299803000092,26.854639741775156,2.7200555724329556,0.0092906914418438,2025-06-28,268.09099814536376,False
WUSDTUSDT,0.073926945,0.072855521786115,2025-06-28 07:15:00,2025-06-28 07:15:00,-2.368410210349731,Stop Loss,0 days 00:00:00,80.16620991630556,47.95074028487746,8.649561498060397,0.0062246278755074,2025-06-28,265.722587935014,True
WUSDTUSDT,0.072706335,0.071652602086845,2025-06-28 07:30:00,2025-06-28 07:30:00,-2.316015889067297,Stop Loss,0 days 00:00:00,70.98935795303046,49.45269641362626,5.100125791281722,0.0244909190974133,2025-06-28,263.40657204594675,True
MOODENGUSDTUSDT,0.14053023,0.14074088481477,2025-06-28 06:15:00,2025-06-28 08:00:00,0.1588656279659607,Smart Break-even,0 days 01:45:00,66.75063085059733,26.307346694730647,2.535840993089488,0.00163747686174,2025-06-28,263.5654376739127,False
SOLUSDTUSDT,146.59326,146.81300329674002,2025-06-28 08:00:00,2025-06-28 08:00:00,0.1508645133514396,Smart Break-even,0 days 00:00:00,84.92109798597957,45.81813345853004,4.840233279286065,0.0017062517062517,2025-06-28,263.7163021872641,False
PENGUUSDTUSDT,0.0116608275,0.0114918271270425,2025-06-28 08:15:00,2025-06-28 08:45:00,-2.2697945214881217,Stop Loss,0 days 00:30:00,72.2837250300308,46.621598104837126,2.9758940751348386,0.0123541523678792,2025-06-28,261.44650766577604,True
WUSDTUSDT,0.0737868749999999,0.0759265855855203,2025-06-28 09:00:00,2025-06-28 09:00:00,4.21884867192649,Smart Trailing (Max 66%),0 days 00:00:00,70.43070770215205,49.14619342286664,3.066097035397781,0.0112557634933549,2025-06-28,265.6653563377025,False
WUSDTUSDT,0.075407685,0.074314801421295,2025-06-28 09:15:00,2025-06-28 09:30:00,-2.3083152053217257,Stop Loss,0 days 00:15:00,74.73956626109516,49.968773598269955,3.290006985382933,0.0112776966962981,2025-06-28,263.3570411323808,True
WIFUSDTUSDT,0.8070033,0.8082129979467,2025-06-28 09:45:00,2025-06-28 09:45:00,0.1503628933447552,Smart Break-even,0 days 00:00:00,70.25494004923134,30.394869322008834,3.0491372730868043,0.0081824944210265,2025-06-28,263.5074040257255,False
BANANAS31USDTUSDT,0.0123901919999999,0.0124501886012484,2025-06-28 10:30:00,2025-06-28 10:30:00,0.6536937202014063,Smart Trailing (Max 35%),0 days 00:00:00,71.8967309567826,25.065032875436,3.8074896486283976,0.0341569767441861,2025-06-28,264.1610977459269,False
MOODENGUSDTUSDT,0.1426312799999999,0.146385455662722,2025-06-28 10:00:00,2025-06-28 11:00:00,3.890087157936515,Smart Trailing (Max 61%),0 days 01:00:00,67.45417536747735,32.35500582069832,7.613678348861645,0.0151515151515151,2025-06-28,268.05118490386343,False
PNUTUSDTUSDT,0.21832911,0.21516486620877,2025-06-28 11:15:00,2025-06-28 11:15:00,-2.3512875295235194,Stop Loss,0 days 00:00:00,86.92787019556573,34.07734251477135,6.250763204623343,0.002291055718475,2025-06-28,265.6998973743399,True
JTOUSDTUSDT,2.1304646999999997,2.1533873005415796,2025-06-28 16:00:00,2025-06-28 16:00:00,1.5732853598433263,Smart Trailing (Max 31%),0 days 00:00:00,66.83717773867137,45.287085251175775,4.491808604391546,0.0064334350786569,2025-06-28,267.27318273418325,False
PENGUUSDTUSDT,0.0127873905,0.0126020628494835,2025-06-28 16:15:00,2025-06-28 16:15:00,-2.331311720319868,Stop Loss,0 days 00:00:00,73.23782873582756,33.946324590029484,3.2557758053408317,0.0205838616263598,2025-06-28,264.9418710138634,True
JTOUSDTUSDT,2.1849919499999997,2.18826725293305,2025-06-28 17:00:00,2025-06-28 17:00:00,0.1516441204768716,Smart Break-even,0 days 00:00:00,77.93043459044645,53.600865413269766,3.692906517193496,0.0027932960893854,2025-06-28,265.09351513434024,False
PNUTUSDTUSDT,0.2183091,0.2151451462137,2025-06-28 16:45:00,2025-06-28 17:15:00,-2.2781105267558193,Stop Loss,0 days 00:30:00,73.33113743188976,33.199359546820105,2.9723834399089077,0.0127858484945695,2025-06-28,262.81540460758447,True
FARTCOINUSDTUSDT,1.094547,1.1054922105489189,2025-06-28 17:45:00,2025-06-28 17:45:00,1.4114449052724347,Smart Trailing (Max 60%),0 days 00:00:00,70.0910124805325,32.576395511966766,3.1583803798593846,0.0043875685557586,2025-06-28,264.2268495128569,False
JTOUSDTUSDT,2.1874931999999996,2.2616946475821793,2025-06-28 17:15:00,2025-06-28 18:00:00,5.077982190516669,Smart Trailing (Max 75%),0 days 00:45:00,78.77032390525957,55.97408329697709,4.29862919107661,0.0101527485594074,2025-06-28,269.30483170337357,False
WUSDTUSDT,0.07895946,0.07781510054622,2025-06-28 18:00:00,2025-06-28 18:15:00,-2.256334703516433,Stop Loss,0 days 00:15:00,74.43752526063827,37.26904809901747,3.094189103555373,0.0098834262544347,2025-06-28,267.0484969998571,True
WUSDTUSDT,0.07905951,0.07917802020549,2025-06-28 18:45:00,2025-06-28 19:15:00,0.1542184694956801,Smart Break-even,0 days 00:30:00,70.13243677899843,41.71794156143574,2.802942202082775,0.0336581045172718,2025-06-28,267.2027154693528,False
JUPUSDTUSDT,0.44872425,0.4554320389814186,2025-06-28 19:15:00,2025-06-28 22:00:00,2.229395097512105,Smart Trailing (Max 39%),0 days 02:45:00,76.98715074995023,43.245378202221154,2.649762116618615,0.0026755852842808,2025-06-28,269.43211056686494,False
FILUSDTUSDT,2.2731359999999996,2.2765434308639994,2025-06-28 21:30:00,2025-06-28 22:00:00,0.1542182727649092,Smart Break-even,0 days 00:30:00,75.65232406404365,54.11135003399103,2.6757764817291614,0.0008806693086746,2025-06-28,269.5863288396298,False
MOODENGUSDTUSDT,0.15057525,0.14839296290175,2025-06-28 22:30:00,2025-06-28 22:30:00,-2.3645034178837614,Stop Loss,0 days 00:00:00,68.82091683973336,25.461200029808108,3.076049059497293,0.0132855055134848,2025-06-28,267.2218254217461,True
SAHARAUSDTUSDT,0.09190593,0.09057393735651,2025-06-29 00:15:00,2025-06-29 00:15:00,-2.310544780383137,Stop Loss,0 days 00:00:00,67.4990167236444,25.308674868388767,4.146269424192216,0.0031573217201959,2025-06-29,264.9112806413629,True
SUIUSDTUSDT,2.8315150499999997,2.7904779023803497,2025-06-28 23:15:00,2025-06-29 01:30:00,-2.312195523242607,Stop Loss,0 days 02:15:00,79.77750412618893,45.834781564191005,2.673319994694592,0.0045934772622876,2025-06-29,262.59908511812034,True
SEIUSDTUSDT,0.3027512999999999,0.2983635254091,2025-06-29 01:30:00,2025-06-29 01:45:00,-2.2594305667085615,Stop Loss,0 days 00:15:00,74.24023938500655,35.84775828347006,2.543875559349706,0.0013218770654329,2025-06-29,260.33965455141174,True
SAHARAUSDTUSDT,0.097658805,0.1011415179422194,2025-06-29 02:15:00,2025-06-29 02:30:00,5.065454277450446,Smart Trailing (Max 79%),0 days 00:15:00,78.19772746950048,41.98526661030361,10.091158411493645,0.0500973260936378,2025-06-29,265.4051088288622,False
SAHARAUSDTUSDT,0.10281138,0.10132133466966,2025-06-29 03:00:00,2025-06-29 03:00:00,-2.2668474280484596,Stop Loss,0 days 00:00:00,84.8047178307146,48.765039796625786,3.698033246754525,0.011773863968084,2025-06-29,263.1382614008137,True
HUSDTUSDT,0.0231915899999999,0.02285547428613,2025-06-29 03:45:00,2025-06-29 03:45:00,-2.2166998936709863,Stop Loss,0 days 00:00:00,79.10897166476309,39.43735417965,5.898432918998663,0.0133735979292494,2025-06-29,260.92156150714277,True
HUSDTUSDT,0.02305152,0.02271743432064,2025-06-29 04:00:00,2025-06-29 04:00:00,-2.1676617304726493,Stop Loss,0 days 00:00:00,75.59312110180933,42.01525718161628,6.07918154688646,0.060329861111111,2025-06-29,258.7538997766701,True
AAVEUSDTUSDT,262.83135,263.22533419365,2025-06-29 07:15:00,2025-06-29 07:15:00,0.1412007722494439,Smart Break-even,0 days 00:00:00,76.48190896784213,31.080021841703807,3.0879780727550905,0.000685192234488,2025-06-29,258.8951005489196,False
AAVEUSDTUSDT,264.602235,268.7820194090372,2025-06-29 08:00:00,2025-06-29 08:45:00,2.164083225753045,Smart Trailing (Max 87%),0 days 00:45:00,81.13755930817804,37.723075246275,2.6209643136105063,3.781147200057059e-05,2025-06-29,261.0591837746726,False
VIRTUALUSDTUSDT,1.55427675,1.6028808047088925,2025-06-29 08:15:00,2025-06-29 09:15:00,4.3503063127626795,Smart Trailing (Max 70%),0 days 01:00:00,78.36896883901946,27.356936468981782,2.8410008211421167,0.0045056642636456,2025-06-29,265.4094900874353,False
KAITOUSDTUSDT,1.6074033,1.5841072039731,2025-06-29 09:15:00,2025-06-29 09:15:00,-2.161462915713551,Stop Loss,0 days 00:00:00,70.41572048581138,55.089469580709874,2.7072593401598275,0.0084656084656085,2025-06-29,263.24802717172173,True
HUSDTUSDT,0.0269434649999999,0.0275132878896448,2025-06-29 09:45:00,2025-06-29 09:45:00,3.039158496071118,Smart Trailing (Max 51%),0 days 00:00:00,77.38317920075932,57.178418232932415,3.4841524652370524,0.0215453194650817,2025-06-29,266.28718566779287,False
AAVEUSDTUSDT,269.79483,270.19925245017,2025-06-29 10:30:00,2025-06-29 10:30:00,0.1511219778815797,Smart Break-even,0 days 00:00:00,80.57050158047345,57.70441831142836,2.539416529778456,0.0040056375639788,2025-06-29,266.4383076456744,False
SPXUSDTUSDT,1.31995965,1.30082947479255,2025-06-29 12:30:00,2025-06-29 12:30:00,-2.270261305675626,Stop Loss,0 days 00:00:00,65.08390102887883,32.241548922580115,5.722774114216034,0.0040927694406548,2025-06-29,264.1680463399988,True
FARTCOINUSDTUSDT,1.16628285,1.1827792719221053,2025-06-29 13:15:00,2025-06-29 13:15:00,2.020284528204174,Smart Trailing (Max 79%),0 days 00:00:00,76.77648525489022,32.07289399062057,4.706884534259742,0.0037748798901852,2025-06-29,266.18833086820297,False
UNIUSDTUSDT,7.281638999999999,7.176106205972999,2025-06-29 10:15:00,2025-06-29 13:45:00,-2.2702665131598314,Stop Loss,0 days 03:30:00,83.72865094729953,33.76534228279278,2.601745255560246,0.0013740038472108,2025-06-29,263.91806435504316,True
HYPEUSDTUSDT,39.283632,38.714294321424,2025-06-29 14:15:00,2025-06-29 15:15:00,-2.2131016307086373,Stop Loss,0 days 01:00:00,68.14019926086492,44.31147288288314,3.156869343589002,0.003820390698622,2025-06-29,261.70496272433445,True
HUSDTUSDT,0.032286135,0.0335884863836554,2025-06-29 16:45:00,2025-06-29 16:45:00,5.746091587011069,Smart Trailing (Max 88%),0 days 00:00:00,82.96342530240882,47.639058427661375,3.0383863118583427,0.0111558723272388,2025-06-29,267.45105431134556,False
ARBUSDTUSDT,0.3287643,0.3292571176857,2025-06-29 16:30:00,2025-06-29 17:00:00,0.1441607124071221,Smart Break-even,0 days 00:30:00,84.80458223279143,27.794299587209338,4.762646008615567,0.0097412480974124,2025-06-29,267.59521502375264,False
HUSDTUSDT,0.03529764,0.03478607130348,2025-06-29 17:15:00,2025-06-29 17:15:00,-2.2871538968301515,Stop Loss,0 days 00:00:00,88.85700086882126,52.96466403741533,3.7951200840648296,0.0339943342776203,2025-06-29,265.30806112692255,True
HUSDTUSDT,0.03529764,0.03478607130348,2025-06-29 17:30:00,2025-06-29 17:30:00,-2.2365571397442188,Stop Loss,0 days 00:00:00,88.5947345776308,54.370826708485026,2.822190959110773,0.0348639455782313,2025-06-29,263.0715039871783,True
ETHFIUSDTUSDT,0.97258605,1.0181368709088645,2025-06-29 21:45:00,2025-06-29 22:00:00,6.758857136697019,Smart Trailing (Max 100%),0 days 00:15:00,71.33735241416996,31.50429327900039,2.7811720296643916,0.0008230452674897,2025-06-29,269.8303611238753,False
OPUSDTUSDT,0.610305,0.6198040774802067,2025-06-29 22:15:00,2025-06-29 22:15:00,2.341244230001963,Smart Trailing (Max 40%),0 days 00:00:00,84.07683810138874,39.37257593854011,6.777748700973825,0.0013114754098361,2025-06-29,272.1716053538773,False
ETHFIUSDTUSDT,1.0519256999999995,1.0535025366242998,2025-06-29 23:15:00,2025-06-29 23:15:00,0.1581120417175411,Smart Break-even,0 days 00:00:00,87.14575341758848,47.21177995528387,2.610722552757906,0.0068480121742439,2025-06-29,272.32971739559486,False
MOODENGUSDTUSDT,0.1653226199999999,0.16292659926834,2025-06-30 00:30:00,2025-06-30 00:30:00,-2.375270991714648,Stop Loss,0 days 00:00:00,78.13258786723544,43.97509024370242,2.8429651229833484,0.0146453643185669,2025-06-30,269.9544464038802,True
BANANAS31USDTUSDT,0.0130985459999999,0.012908708772822,2025-06-30 01:45:00,2025-06-30 01:45:00,-2.322724895211201,Stop Loss,0 days 00:00:00,77.27080499310766,48.05750689156258,3.2995765220935716,0.0080959291224318,2025-06-30,267.631721508669,True
BANANAS31USDTUSDT,0.0133216575,0.0145731147975,2025-06-30 02:00:00,2025-06-30 02:00:00,14.155509964956414,Smart Trailing (Max 478%),0 days 00:00:00,80.49493796692622,52.75841195455398,3.687749483637437,0.0050326748291143,2025-06-30,281.7872314736254,False
BANANAS31USDTUSDT,0.0145002465,0.0142900944274755,2025-06-30 02:15:00,2025-06-30 02:15:00,-2.5727639168583756,Stop Loss,0 days 00:00:00,89.37914445195455,55.158079364104594,7.766538125566496,0.0067600193143409,2025-06-30,279.21446755676703,True
BANANAS31USDTUSDT,0.0143201564999999,0.0145085259497786,2025-06-30 02:30:00,2025-06-30 02:30:00,2.1233083382726172,Smart Trailing (Max 75%),0 days 00:00:00,83.09657517376743,57.403387725034726,4.664501454493387,0.0268231349538976,2025-06-30,281.3377758950396,False
PENGUUSDTUSDT,0.015009501,0.015032000241999,2025-06-30 06:30:00,2025-06-30 06:30:00,0.1704973397155611,Smart Break-even,0 days 00:00:00,68.05632219904578,25.851708207042485,2.601571955857747,0.0169310758565525,2025-06-30,281.5082732347552,False
PNUTUSDTUSDT,0.2407403099999999,0.2372512606871699,2025-06-30 06:45:00,2025-06-30 06:45:00,-2.5613317037190835,Stop Loss,0 days 00:00:00,74.02195517042509,39.75584837872393,5.371931589072299,0.0122610141313382,2025-06-30,278.94694153103615,True
PENGUUSDTUSDT,0.0152696309999999,0.0152925201768689,2025-06-30 07:00:00,2025-06-30 07:00:00,0.16684430484145,Smart Break-even,0 days 00:00:00,72.1073038301165,30.400176600619204,2.94583553849317,0.0050445492662474,2025-06-30,279.1137858358776,False
PENGUUSDTUSDT,0.0152816369999999,0.015304544173863,2025-06-30 07:15:00,2025-06-30 07:30:00,0.1669631219108044,Smart Break-even,0 days 00:15:00,71.81210602688843,31.38171188276093,2.5460224838824796,0.0148657498362802,2025-06-30,279.2807489577884,False
RESOLVUSDTUSDT,0.16342167,0.16105319973669,2025-06-30 12:00:00,2025-06-30 12:15:00,-2.508238182575145,Stop Loss,0 days 00:15:00,73.63037605954392,33.23372362753545,2.5778720583826953,0.0015915768854063,2025-06-30,276.7725107752133,True
BCHUSDTUSDT,501.700725,502.452774386775,2025-06-30 13:30:00,2025-06-30 14:15:00,0.163385810334871,Smart Break-even,0 days 00:45:00,71.52144669675887,35.94976650824606,10.738871876737209,0.0093730057434588,2025-06-30,276.9358965855481,False
SOLUSDTUSDT,155.407665,157.20189156297445,2025-06-30 15:30:00,2025-06-30 15:30:00,1.8081483401059883,Smart Trailing (Max 67%),0 days 00:00:00,77.93890120159692,37.46278306167564,6.4026783211959035,0.0051509883458889,2025-06-30,278.7440449256541,False
JTOUSDTUSDT,2.4020003999999995,2.3671882082027995,2025-06-30 15:45:00,2025-06-30 15:45:00,-2.491454176295827,Stop Loss,0 days 00:00:00,73.14969097283294,51.18410368490085,8.483857490428829,0.0372360364863176,2025-06-30,276.25259074935826,True
SOLUSDTUSDT,157.848885,158.08550047861502,2025-06-30 16:00:00,2025-06-30 16:00:00,0.1622925056855688,Smart Break-even,0 days 00:00:00,83.62925599096931,41.38143001626248,5.701375855801927,0.0140702243630371,2025-06-30,276.41488325504383,False
XRPUSDTUSDT,2.2973481,2.3007918248019,2025-06-30 19:30:00,2025-06-30 19:30:00,0.1622921334228047,Smart Break-even,0 days 00:00:00,88.3517004239945,34.824455725630685,3.885665815826558,0.0008709663371509,2025-06-30,276.5771753884667,False
XRPUSDTUSDT,2.29664775,2.3226168477940075,2025-06-30 19:45:00,2025-06-30 19:45:00,1.7573601683418578,Smart Trailing (Max 66%),0 days 00:00:00,87.59762179733737,38.44328123107861,2.7060811492399695,0.0038773198571055,2025-06-30,278.33453555680853,False
