symbol,entry_price,exit_price,entry_time,exit_time,pnl,reason,duration,rsi,adx,volume_ratio,upper_wick_ratio
TURBOUSDTUSDT,0.00503801775,0.00496500175874925,2025-05-01 22:15:00,2025-05-01 22:15:00,-2.1865502363037375,Stop Loss,0 days 00:00:00,83.74414929415414,34.772710667708076,6.5295998978146494,0.007626765179050242
CHILLGUYUSDTUSDT,0.044572274999999995,0.043926289018425,2025-05-01 22:30:00,2025-05-01 22:30:00,-2.1381790482888796,Stop Loss,0 days 00:00:00,65.30632234390274,27.114441449747737,3.7915702523611112,0.019079685746352493
CHILLGUYUSDTUSDT,0.04526262,0.044606628848340005,2025-05-01 23:15:00,2025-05-01 23:30:00,-2.090877934855972,Stop Loss,0 days 00:15:00,69.71220860554233,33.74737942095237,2.721581323213607,0.0057471264367815285
CHILLGUYUSDTUSDT,0.04614306,0.04668061586584494,2025-05-02 00:15:00,2025-05-02 00:30:00,1.5204548403344231,Smart Trailing (Max 33%),0 days 00:15:00,72.02312282413392,40.23465492674038,2.9594309578153535,0.004988072001735004
TURBOUSDTUSDT,0.0051657816,0.00529854290325,2025-05-02 00:30:00,2025-05-02 00:30:00,3.4340447986601177,Smart Trailing (Max 136%),0 days 00:00:00,72.56467672014041,44.2414587322378,3.061371078246771,0.007670256449988354
TURBOUSDTUSDT,0.0052250112,0.0053349881715000005,2025-05-02 00:45:00,2025-05-02 00:45:00,2.943475433471995,Smart Trailing (Max 113%),0 days 00:00:00,74.31188650383308,46.07354702850847,2.678012546742334,0.016123164123087442
CHILLGUYUSDTUSDT,0.04850424,0.047801268049680004,2025-05-02 01:00:00,2025-05-02 01:00:00,-2.2092530613777415,Stop Loss,0 days 00:00:00,78.53312190398533,38.72121470328259,3.7658564887946544,0.006186842647968688
CHILLGUYUSDTUSDT,0.04808402999999999,0.04738714815321,2025-05-02 01:15:00,2025-05-02 01:15:00,-2.1603796381057943,Stop Loss,0 days 00:00:00,73.68913843416787,41.03423614840172,2.58515980139504,0.02163961714523511
INJUSDTUSDT,10.483239,10.498953375261,2025-05-02 02:45:00,2025-05-02 03:15:00,0.14072641914751138,Smart Break-even,0 days 00:30:00,66.07019392257017,28.303986841358256,3.654812503033944,0.00897203397919246
CHILLGUYUSDTUSDT,0.0492246,0.048511187872200004,2025-05-02 07:30:00,2025-05-02 07:30:00,-2.1140918650973473,Stop Loss,0 days 00:00:00,66.31100869997823,33.27119056168071,2.754440857465528,0.008130081300812959
TURBOUSDTUSDT,0.00535297515,0.00527539448115105,2025-05-02 08:30:00,2025-05-02 08:30:00,-2.0673236118967644,Stop Loss,0 days 00:00:00,66.53257645829068,35.810261412234254,3.0621603454286785,0.016162484351351977
CHILLGUYUSDTUSDT,0.051325649999999994,0.05058178735455,2025-05-02 08:45:00,2025-05-02 08:45:00,-2.02158997291683,Stop Loss,0 days 00:00:00,73.63708312467195,42.47709707902816,3.6486795396111837,0.021044427123928382
NEIROUSDTUSDT,0.0002557278,0.0002520215369946,2025-05-02 09:15:00,2025-05-02 10:15:00,-1.976868060268629,Stop Loss,0 days 01:00:00,65.16850079352278,25.057135136320372,3.6024702750664552,0.006653620352250651
TURBOUSDTUSDT,0.00551025375,0.00551851362037125,2025-05-02 10:30:00,2025-05-02 10:30:00,0.12877253531819577,Smart Break-even,0 days 00:00:00,69.19117254386487,38.458603117574114,2.8386212713326793,0.012126933410790732
TURBOUSDTUSDT,0.005697347249999999,0.005705887573527749,2025-05-02 11:15:00,2025-05-02 11:15:00,0.1288642398284201,Smart Break-even,0 days 00:00:00,77.03433144817465,44.79137368458819,2.8906748509291256,0.007480377179581779
VIRTUALUSDTUSDT,1.81260585,1.78633575341595,2025-05-02 11:30:00,2025-05-02 11:45:00,-1.9358898121158383,Stop Loss,0 days 00:15:00,71.49778644671073,31.699419224019373,3.688643861699068,0.012640759549569397
TURBOUSDTUSDT,0.005768983049999999,0.005828998601626384,2025-05-02 12:45:00,2025-05-02 12:45:00,1.250349741342369,Smart Trailing (Max 62%),0 days 00:00:00,72.8929002229218,46.54541731183247,2.645809298678704,0.01595670875537673
BTCUSDTUSDT,97375.16325,97521.12861971174,2025-05-01 15:15:00,2025-05-02 15:00:00,0.1412536864919372,Smart Break-even,0 days 23:45:00,72.1141111447438,39.66365886280473,2.9144730727292094,0.0006329217971691733
BCHUSDTUSDT,383.82181499999996,384.397163900685,2025-05-02 15:00:00,2025-05-02 15:00:00,0.1277962859266093,Smart Break-even,0 days 00:00:00,85.16513666543914,25.027734251326855,11.001329020357023,0.004067372373155348
BCHUSDTUSDT,383.15147999999994,383.72582406851996,2025-05-02 15:15:00,2025-05-02 15:15:00,0.12808873315465863,Smart Break-even,0 days 00:00:00,82.33734602702499,28.444549108634202,3.812553148701404,0.008120740527978579
PENGUUSDTUSDT,0.011687841,0.012136574429629279,2025-05-02 15:30:00,2025-05-02 15:30:00,4.863193991752394,Smart Trailing (Max 84%),0 days 00:00:00,82.34973505431992,28.812585112450485,3.1502855573765327,0.0031678082191781316
PENGUUSDTUSDT,0.0121430685,0.0119670790082295,2025-05-02 15:45:00,2025-05-02 15:45:00,-2.026978155442066,Stop Loss,0 days 00:00:00,86.43873771736344,32.3800024513651,5.905431035111779,0.003295435821387387
PENGUUSDTUSDT,0.0120610275,0.011886227028442501,2025-05-02 16:00:00,2025-05-02 16:00:00,-1.9821370446223947,Stop Loss,0 days 00:00:00,82.74918850574434,35.6431120834737,2.580532132771306,0.0074664011946241745
PENGUUSDTUSDT,0.012644319,0.012461064884733,2025-05-02 16:30:00,2025-05-02 16:30:00,-1.9382879154943662,Stop Loss,0 days 00:00:00,86.64375887047296,40.12682844002094,4.215831145291893,0.011471518987341717
PNUTUSDTUSDT,0.18734362499999999,0.184628453842875,2025-05-02 21:45:00,2025-05-02 21:45:00,-1.8913521602840693,Stop Loss,0 days 00:00:00,75.61634662983442,40.78594704660611,3.044788293071041,0.011214953271027988
ARUSDTUSDT,8.1090525,7.9915280021175015,2025-05-03 00:00:00,2025-05-03 00:00:00,-1.849511387806767,Stop Loss,0 days 00:00:00,73.08155653760869,27.023763761597085,3.058275182344175,0.0009869232667161234
PNUTUSDTUSDT,0.186543225,0.18383965404007502,2025-05-03 13:00:00,2025-05-03 13:00:00,-1.8073050142514862,Stop Loss,0 days 00:00:00,70.04598788564779,29.18923950097473,3.380399544648083,0.002198980960042873
ADAUSDTUSDT,0.7261629,0.7272514181870999,2025-05-03 15:15:00,2025-05-03 15:15:00,0.11772725426441596,Smart Break-even,0 days 00:00:00,80.03763380293566,33.865010417993645,3.4673045626269112,0.004960044089280859
ADAUSDTUSDT,0.72386175,0.7133708216572501,2025-05-03 15:30:00,2025-05-03 16:30:00,-1.76858213296658,Stop Loss,0 days 01:00:00,74.27185199189638,36.276092853577474,3.0935389480765414,0.007188277578103376
LAYERUSDTUSDT,3.2363173499999998,3.284998770615985,2025-05-04 05:45:00,2025-05-04 06:00:00,1.6774033663519812,Smart Trailing (Max 39%),0 days 00:15:00,73.47666145128053,32.177240374899114,3.4380737248398643,0.004235323213899293
LAYERUSDTUSDT,3.2674328999999998,3.2200779949803,2025-05-04 06:15:00,2025-05-04 07:30:00,-1.7641328070191789,Stop Loss,0 days 01:15:00,76.21208091356002,40.92194726263701,3.0421949959563364,0.010379669320269456
TURBOUSDTUSDT,0.0055959966,0.0057613478849999995,2025-05-04 16:15:00,2025-05-04 16:15:00,3.342217228868569,Smart Trailing (Max 155%),0 days 00:00:00,73.72970593198531,42.66120280256213,3.2139029676602995,0.013124955296473853
TURBOUSDTUSDT,0.0056118045,0.005620216594945501,2025-05-04 16:45:00,2025-05-04 16:45:00,0.11959923262437368,Smart Break-even,0 days 00:00:00,69.18809424014934,46.770770454545286,2.898525806642015,0.03292452493850054
PARTIUSDTUSDT,0.23231609999999997,0.23834206935,2025-05-05 01:15:00,2025-05-05 01:15:00,3.048392332387492,Smart Trailing (Max 137%),0 days 00:00:00,69.43303273251715,56.45937427721829,2.5730450873052426,0.0038776389487290472
PARTIUSDTUSDT,0.24412199999999998,0.240583939854,2025-05-05 03:00:00,2025-05-05 03:00:00,-1.8606822494034905,Stop Loss,0 days 00:00:00,74.33772432827938,44.859061726511094,3.283815166309309,0.037310373103731025
LAYERUSDTUSDT,3.3693838499999997,3.32055136986195,2025-05-05 06:45:00,2025-05-05 06:45:00,-1.818220953623568,Stop Loss,0 days 00:00:00,70.37892145687647,27.99176805073315,3.3552767162517747,0.006027852837247902
AIXBTUSDTUSDT,0.18385188,0.18684352291438008,2025-05-05 07:30:00,2025-05-05 07:30:00,1.870320914566318,Smart Trailing (Max 42%),0 days 00:00:00,70.02403529513168,32.36842452392228,2.867446293812133,0.012026556377884141
AIXBTUSDTUSDT,0.18675333,0.18946582818643323,2025-05-05 07:45:00,2025-05-05 08:00:00,1.6993523806816688,Smart Trailing (Max 38%),0 days 00:15:00,73.17661185176975,36.16090643148385,3.1177284173316155,0.005464480874317052
VIRTUALUSDTUSDT,1.7880935999999998,1.818210078206424,2025-05-05 08:15:00,2025-05-05 08:15:00,2.018505454623681,Smart Trailing (Max 43%),0 days 00:00:00,73.82058741839434,30.79197009557343,2.5828033277026203,0.005371230347451368
VIRTUALUSDTUSDT,1.8133062,1.8160243459938001,2025-05-05 08:30:00,2025-05-05 08:45:00,0.12614843533991257,Smart Break-even,0 days 00:15:00,76.6055449837382,33.372002121593574,3.3109434052367104,0.007669388655925857
SUIUSDTUSDT,3.45922875,3.40909414772625,2025-05-05 11:30:00,2025-05-05 12:00:00,-1.8950910750262202,Stop Loss,0 days 00:30:00,65.4214372498966,38.16277989656966,2.6332195724647534,0.010498915401301453
PARTIUSDTUSDT,0.2489244,0.2492975376756,2025-05-05 13:45:00,2025-05-05 13:45:00,0.1234456093933075,Smart Break-even,0 days 00:00:00,73.14238135696786,29.624167393967365,4.711320578617157,0.011258544431041403
PARTIUSDTUSDT,0.2495247,0.2570140287,2025-05-05 14:00:00,2025-05-05 14:00:00,3.6505477750251516,Smart Trailing (Max 158%),0 days 00:00:00,73.20753788170025,27.869449830195528,3.0208601054849544,0.0024067388688328007
PARTIUSDTUSDT,0.2539269,0.28956514499999997,2025-05-05 14:15:00,2025-05-05 14:15:00,18.014167658649708,Smart Trailing (Max 710%),0 days 00:00:00,78.41666417526044,30.557279386869883,6.184345404398229,0.014184397163120534
PARTIUSDTUSDT,0.28044015,0.27637573090605,2025-05-05 14:45:00,2025-05-05 14:45:00,-2.3155874963868013,Stop Loss,0 days 00:00:00,89.70517929878781,39.26006428681725,4.049901638280272,0.017124509454156354
PARTIUSDTUSDT,0.28204094999999996,0.3107333556,2025-05-05 15:00:00,2025-05-05 15:00:00,15.288467691023074,Smart Trailing (Max 517%),0 days 00:00:00,89.97891252853954,40.668105536489406,3.2155562604352843,0.005321035828307915
CHILLGUYUSDTUSDT,0.05660829,0.05578786605303,2025-05-05 18:30:00,2025-05-05 18:30:00,-2.5900440029371703,Stop Loss,0 days 00:00:00,76.64630271762827,33.02269740448295,3.8025266614781095,0.006890459363957623
PAXGUSDTUSDT,3344.0411849999996,3349.0539027363147,2025-05-05 20:15:00,2025-05-05 22:00:00,0.16859416435610813,Smart Break-even,0 days 01:45:00,69.98134227844909,50.26549354226457,2.561795159850574,0.0016485259007054144
OMUSDTUSDT,0.403971885,0.398117120470695,2025-05-05 22:30:00,2025-05-05 22:30:00,-2.532740856530359,Stop Loss,0 days 00:00:00,78.95679442920951,35.25763842413222,5.476052347565442,0.010203828912499583
OMUSDTUSDT,0.40182081,0.39599722100067,2025-05-05 22:45:00,2025-05-05 22:45:00,-2.476711188366318,Stop Loss,0 days 00:00:00,74.50159441314791,36.072587204388135,3.017033471034635,0.018695543938262425
PARTIUSDTUSDT,0.32886434999999997,0.32409811897545,2025-05-06 00:15:00,2025-05-06 00:15:00,-2.4219210168157765,Stop Loss,0 days 00:00:00,78.71412844318387,35.698500295017084,5.851882469376133,0.021296014602981462
PENGUUSDTUSDT,0.012001998,0.011828053042986,2025-05-06 04:30:00,2025-05-06 04:30:00,-2.363274057777735,Stop Loss,0 days 00:00:00,71.90204578136934,28.26810428637804,3.433146183691376,0.021757252417472558
OMUSDTUSDT,0.41182580999999996,0.4160570653101275,2025-05-06 05:45:00,2025-05-06 05:45:00,1.5065413795156075,Smart Trailing (Max 30%),0 days 00:00:00,65.81000654962737,34.51107382523542,5.009646365039514,0.023323615160349847
TURBOUSDTUSDT,0.0060668319,0.005978905305273299,2025-05-06 06:45:00,2025-05-06 06:45:00,-2.341595842838507,Stop Loss,0 days 00:00:00,69.95972551804851,28.132098271670152,4.8126054623822405,0.012947172238623737
TURBOUSDTUSDT,0.0062253110999999995,0.006234642841338899,2025-05-06 07:00:00,2025-05-06 07:00:00,0.15253078312766438,Smart Break-even,0 days 00:00:00,73.61029818660786,29.857195654314843,4.581919199174516,0.00024102193299586493
TURBOUSDTUSDT,0.006148572749999999,0.00605946148513425,2025-05-06 07:15:00,2025-05-06 07:15:00,-2.291425375139659,Stop Loss,0 days 00:00:00,69.0753669800635,31.69370307657411,3.6751034261748936,0.04141241558864216
PAXGUSDTUSDT,3393.886095,3398.973530256405,2025-05-06 02:15:00,2025-05-06 14:15:00,0.15753795567462034,Smart Break-even,0 days 12:00:00,78.18282985110145,34.84867039772411,2.7252451794834696,0.0002712104239137058
KAITOUSDTUSDT,0.9158576999999999,0.9025841743538999,2025-05-06 17:30:00,2025-05-06 17:30:00,-2.2425045985661027,Stop Loss,0 days 00:00:00,76.08951471536145,32.71821199064102,4.706867734157033,0.001201660476294505
KAITOUSDTUSDT,0.90175065,0.9165006883728731,2025-05-06 17:45:00,2025-05-06 18:30:00,2.319206768174047,Smart Trailing (Max 42%),0 days 00:45:00,66.77870469140473,34.90507353381409,3.8316215862031684,0.023524189968930312
LTCUSDTUSDT,86.91343499999999,87.043718239065,2025-05-06 23:00:00,2025-05-06 23:00:00,0.14927908036461196,Smart Break-even,0 days 00:00:00,82.38603871913361,38.99957260866944,3.378662354984465,0.001381215469613312
LTCUSDTUSDT,86.513235,88.07602212280663,2025-05-06 23:15:00,2025-05-06 23:15:00,2.627072567250372,Smart Trailing (Max 98%),0 days 00:00:00,75.38961531565025,41.45697449835411,3.0106053822104375,0.010869565217391278
LTCUSDTUSDT,88.06401,92.16159615000001,2025-05-06 23:30:00,2025-05-06 23:30:00,7.05246904898033,Smart Trailing (Max 241%),0 days 00:00:00,81.94776754360824,44.25477610282348,3.5168370567194955,0.00204475746904456
KAITOUSDTUSDT,0.9798897,0.9656881585779,2025-05-06 23:45:00,2025-05-06 23:45:00,-2.446556656449271,Stop Loss,0 days 00:00:00,75.07580005209886,30.445525169744773,4.3434529860916085,0.007045129671227186
LTCUSDTUSDT,91.61578499999999,91.753117061715,2025-05-07 00:00:00,2025-05-07 00:00:00,0.1593678960081028,Smart Break-even,0 days 00:00:00,89.1668138898139,49.341575712485856,3.8264943609471658,0.01201135619130824
LTCUSDTUSDT,91.775865,93.17575145690391,2025-05-07 00:15:00,2025-05-07 00:30:00,2.3557847851843374,Smart Trailing (Max 85%),0 days 00:15:00,89.33457264084248,53.0311369276593,3.4075655686908615,0.021146718988445737
KAITOUSDTUSDT,1.0058026500000001,1.022540389559838,2025-05-07 00:30:00,2025-05-07 00:30:00,2.5755593686365468,Smart Trailing (Max 42%),0 days 00:00:00,76.13873736941544,39.65165562883444,2.7009069309527147,0.011142061281336924
TAOUSDTUSDT,383.181495,385.70141504791223,2025-05-07 00:45:00,2025-05-07 01:00:00,1.0116294986543062,Smart Trailing (Max 43%),0 days 00:15:00,76.2810123101263,29.41993547054938,2.8858367420873443,0.0038902378527976007
KAITOUSDTUSDT,1.0911453,1.1422641975301326,2025-05-07 02:15:00,2025-05-07 02:15:00,7.778218579158068,Smart Trailing (Max 100%),0 days 00:00:00,85.76054494366758,50.41039447583425,2.535017858657255,0.00779458963778079
KAITOUSDTUSDT,1.14026985,1.12374391906395,2025-05-07 02:30:00,2025-05-07 02:30:00,-2.680887811503239,Stop Loss,0 days 00:00:00,89.1908142341919,52.601841980140364,3.9678717557980216,0.005440982887231227
KAITOUSDTUSDT,1.12826385,1.1119119220219502,2025-05-07 02:45:00,2025-05-07 02:45:00,-2.621580814470235,Stop Loss,0 days 00:00:00,83.80765876349665,53.79225288854828,2.9004379491349637,0.021018091521816298
KAITOUSDTUSDT,1.17568755,1.2024946144243596,2025-05-07 09:30:00,2025-05-07 09:30:00,3.8103502303477157,Smart Trailing (Max 54%),0 days 00:00:00,70.90470888072342,47.42064978028598,3.4651232398051977,0.036683973104093895
KAITOUSDTUSDT,1.2320157,1.2979959273750001,2025-05-07 10:00:00,2025-05-07 10:00:00,9.340419263230809,Smart Trailing (Max 113%),0 days 00:00:00,80.06049519407064,51.13416950078641,3.745072556028956,0.0034104750304506546
LTCUSDTUSDT,92.90643,91.55993711001,2025-05-07 09:45:00,2025-05-07 10:15:00,-2.6414995003035746,Stop Loss,0 days 00:30:00,70.08221723769022,35.778574863124,2.6307314266376722,0.004738315744130925
KAITOUSDTUSDT,1.2835414499999998,1.26493908376515,2025-05-07 10:15:00,2025-05-07 10:15:00,-2.8376909055961583,Stop Loss,0 days 00:00:00,85.06117406101876,56.244105984963646,6.503100466328294,0.014810195650479483
KAITOUSDTUSDT,1.2542268,1.2561068859732,2025-05-07 10:45:00,2025-05-07 10:45:00,0.18107928351340163,Smart Break-even,0 days 00:00:00,72.98397849198244,57.86158656627632,2.754503908847609,0.04602376964185998
ETHUSDTUSDT,1842.34071,1815.63966608997,2025-05-07 08:45:00,2025-05-07 14:45:00,-2.5635858156051943,Stop Loss,0 days 06:00:00,66.51955161128247,33.616375501070095,2.652900835563933,0.0012598904112564346
BNBUSDTUSDT,608.54412,599.72449006884,2025-05-07 12:30:00,2025-05-07 16:00:00,-2.718359051434917,Stop Loss,0 days 03:30:00,67.00277730698492,33.9198554664329,3.6245660724547735,0.0017262922530579287
KAITOUSDTUSDT,1.4899446,1.4683508329122001,2025-05-07 22:15:00,2025-05-07 22:15:00,-2.6033413027868617,Stop Loss,0 days 00:00:00,81.07270944751703,25.507829187545184,3.4671450552612266,0.02075078906722176
BCHUSDTUSDT,380.33007,384.88242242077166,2025-05-07 23:30:00,2025-05-07 23:30:00,1.9473952905052667,Smart Trailing (Max 69%),0 days 00:00:00,70.57429742254602,42.611223541578006,3.1746537386647,0.016308922558922526
AIXBTUSDTUSDT,0.17620806,0.17365427658642002,2025-05-08 00:15:00,2025-05-08 00:15:00,-2.585622582541373,Stop Loss,0 days 00:00:00,71.21809633806177,35.600687560777644,3.964119546606505,0.007778787190551954
BERAUSDTUSDT,3.105552,3.1663276796016944,2025-05-08 00:30:00,2025-05-08 00:30:00,3.2158749319953497,Smart Trailing (Max 48%),0 days 00:00:00,72.45946555924118,30.7136344509896,4.317101872744414,0.007729468599033823
BERAUSDTUSDT,3.2126054999999996,3.1660452084885,2025-05-08 01:00:00,2025-05-08 01:00:00,-2.593611122393878,Stop Loss,0 days 00:00:00,80.29307950725268,35.074945355815686,4.2346999348526815,0.0034246575342464745
BERAUSDTUSDT,3.1385685,3.1432732141815003,2025-05-08 01:15:00,2025-05-08 01:30:00,0.1689469755582943,Smart Break-even,0 days 00:15:00,65.76887097953926,36.75867488428601,3.321331104417265,0.0273972602739727
BCHUSDTUSDT,405.92286,406.53133836714005,2025-05-08 01:30:00,2025-05-08 01:45:00,0.16882635945522642,Smart Break-even,0 days 00:15:00,82.16220711594293,57.74199791823319,2.658354113405458,0.009587656816109201
SUIUSDTUSDT,3.54587205,3.55118731220295,2025-05-08 02:30:00,2025-05-08 02:30:00,0.169187518607115,Smart Break-even,0 days 00:00:00,82.98320222647504,45.050006212895575,5.164388784031276,0.001636522671482252
SUIUSDTUSDT,3.5323653,3.5376603155847,2025-05-08 02:45:00,2025-05-08 02:45:00,0.16930800438066246,Smart Break-even,0 days 00:00:00,78.79173327456175,46.667107903709734,3.007083119547234,0.01087664636737012
ADAUSDTUSDT,0.69684825,0.7012388496673554,2025-05-08 03:00:00,2025-05-08 03:15:00,0.9839842606119937,Smart Trailing (Max 42%),0 days 00:15:00,77.34808413887325,40.25729500852662,3.2825461950991617,0.003015508328546799
1000PEPEUSDTUSDT,0.008469132449999998,0.008621872709996344,2025-05-08 03:15:00,2025-05-08 03:15:00,2.9724717904485947,Smart Trailing (Max 98%),0 days 00:00:00,71.11290999011062,29.49254150188792,2.641226913707217,0.0017247489663319586
1000PEPEUSDTUSDT,0.0086045001,0.008762075685012234,2025-05-08 03:30:00,2025-05-08 03:45:00,3.1181100346875774,Smart Trailing (Max 99%),0 days 00:15:00,79.00156573194211,36.30325370639436,4.4992114676643915,0.004034742974082341
AAVEUSDTUSDT,186.19304999999997,186.9295092504697,2025-05-08 04:00:00,2025-05-08 04:00:00,0.6193276418274202,Smart Trailing (Max 31%),0 days 00:00:00,87.80292450657242,47.635742659594044,4.279223734786134,0.0033856405846947302
ENAUSDTUSDT,0.2935467,0.3002491003500001,2025-05-08 04:15:00,2025-05-08 04:15:00,4.019946532317266,Smart Trailing (Max 122%),0 days 00:00:00,85.17381205077879,41.745316337181876,5.754911031884757,0.005453306066802967
BERAUSDTUSDT,3.2876429999999996,3.292571176857,2025-05-08 03:45:00,2025-05-08 04:30:00,0.17470411880767833,Smart Break-even,0 days 00:45:00,74.58432069285178,39.94271459426367,2.727348218054351,0.0015216068167985069
ENAUSDTUSDT,0.3003501,0.30080032479990004,2025-05-08 04:30:00,2025-05-08 04:30:00,0.1853858190613977,Smart Break-even,0 days 00:00:00,88.34069369272945,44.4548780248879,3.3960165697967617,0.0013320013320013702
TRUMPUSDTUSDT,12.156075,11.979897005025,2025-05-08 04:45:00,2025-05-08 04:45:00,-2.788737081598697,Stop Loss,0 days 00:00:00,88.5866894705818,59.60190703078417,5.578684634013188,0.023621399176954654
PENGUUSDTUSDT,0.012831412499999998,0.0126454468386375,2025-05-08 06:15:00,2025-05-08 06:15:00,-2.7250973117711697,Stop Loss,0 days 00:00:00,79.66504801725178,58.3786701015647,2.50469655028996,0.0005456813221077586
PENGUUSDTUSDT,0.013304649,0.013111824722043001,2025-05-08 07:00:00,2025-05-08 07:00:00,-2.6648123056286837,Stop Loss,0 days 00:00:00,76.88285439493589,57.530292426086724,3.2067824535866833,0.0069935328620844735
BANKUSDTUSDT,0.055475724,0.055558882110276,2025-05-08 07:15:00,2025-05-08 07:15:00,0.17358499721844145,Smart Break-even,0 days 00:00:00,74.51810366663351,41.15226087300532,4.256340810487289,0.0480176052527147
TIAUSDTUSDT,2.6730358499999998,2.707016579375116,2025-05-08 07:45:00,2025-05-08 08:00:00,2.1240127658889056,Smart Trailing (Max 35%),0 days 00:15:00,75.45989546362327,43.305200434810324,9.547688651777785,0.024033242241605225
POPCATUSDTUSDT,0.47753864999999995,0.4831308519975598,2025-05-08 08:00:00,2025-05-08 08:00:00,1.9483571989668438,Smart Trailing (Max 33%),0 days 00:00:00,69.58236212318593,36.297716615583305,2.7270957177134756,0.00984499371596142
VIRTUALUSDTUSDT,1.64112015,1.6690896667529207,2025-05-08 08:15:00,2025-05-08 08:15:00,2.9692901403083924,Smart Trailing (Max 43%),0 days 00:00:00,79.2949763100611,50.08595144888903,2.7650962210816217,0.008047308419191537
TURBOUSDTUSDT,0.0059537754,0.0061745273919,2025-05-08 10:15:00,2025-05-08 10:15:00,6.710966870395931,Smart Trailing (Max 193%),0 days 00:00:00,72.64814856323852,36.1675350913344,3.309161970076224,0.0027380692412355702
ENAUSDTUSDT,0.3075537,0.3080147229963,2025-05-08 10:00:00,2025-05-08 10:30:00,0.18337460263566685,Smart Break-even,0 days 00:30:00,74.67282656498149,53.0812266593645,2.68574087620295,0.004878048780487809
TURBOUSDTUSDT,0.0060132051,0.0059260557184857,2025-05-08 10:30:00,2025-05-08 10:30:00,-2.8925632714986524,Stop Loss,0 days 00:00:00,74.50635830350552,38.73159464787153,5.966656472164564,0.02873018249571619
TURBOUSDTUSDT,0.0059780875499999995,0.005891447127137849,2025-05-08 10:45:00,2025-05-08 10:45:00,-2.8324992823087998,Stop Loss,0 days 00:00:00,71.0117905303493,39.21137249484222,2.641849211690683,0.0064099345617647675
POPCATUSDTUSDT,0.4864431,0.47939308015170007,2025-05-08 11:00:00,2025-05-08 11:15:00,-2.7698383138747484,Stop Loss,0 days 00:15:00,66.67529094589352,35.4873253590613,2.656108575920086,0.006991568990335213
PNUTUSDTUSDT,0.17442717,0.17468863632783002,2025-05-08 12:00:00,2025-05-08 12:45:00,0.18042635685596511,Smart Break-even,0 days 00:45:00,68.00092028012553,57.781001578402204,2.55173326452138,0.0026392793619828343
1000PEPEUSDTUSDT,0.0092772363,0.0092911428772137,2025-05-08 12:30:00,2025-05-08 12:45:00,0.18016882569140694,Smart Break-even,0 days 00:15:00,67.78459411315797,50.682991815891725,2.926252456532016,0.010288376507128416
SUSDTUSDT,0.55217595,0.5600378828082344,2025-05-08 12:15:00,2025-05-08 13:15:00,2.4799997491586394,Smart Trailing (Max 38%),0 days 01:00:00,67.07473344317589,42.34092447424329,7.223013883433828,0.005436752446538606
SUSDTUSDT,0.55817895,0.5500892624776499,2025-05-08 13:30:00,2025-05-08 13:45:00,-2.761649013623798,Stop Loss,0 days 00:15:00,70.07859064763036,42.266281190099285,3.0698376921942887,0.008605234851201196
NEIROUSDTUSDT,0.00023361675,0.00023396694150825003,2025-05-08 12:45:00,2025-05-08 14:00:00,0.18004019798693055,Smart Break-even,0 days 01:15:00,72.7675106202238,52.38036674948609,2.527583098225481,0.012419700214132716
INJUSDTUSDT,10.6063005,10.6221993444495,2025-05-08 14:45:00,2025-05-08 14:45:00,0.18014965884173564,Smart Break-even,0 days 00:00:00,74.61532156966287,56.16126901184062,3.445149422965647,0.005565512687482244
EIGENUSDTUSDT,0.93476715,0.9504689225743229,2025-05-08 15:00:00,2025-05-08 15:00:00,2.9417164534326075,Smart Trailing (Max 43%),0 days 00:00:00,76.84195772643874,57.05935892399789,3.682796146670652,0.01038432715983292
EIGENUSDTUSDT,0.9464729999999999,0.9821130100825818,2025-05-08 15:15:00,2025-05-08 15:15:00,6.857952222177005,Smart Trailing (Max 82%),0 days 00:00:00,79.78926756340421,58.13136604765306,2.794294682651885,0.008663497094558886
VIRTUALUSDTUSDT,1.77078495,1.74512096371965,2025-05-08 15:30:00,2025-05-08 15:30:00,-2.9122212855163765,Stop Loss,0 days 00:00:00,77.37843473100462,44.61222945219396,3.9097968939010164,0.011585193557502097
ETHFIUSDTUSDT,0.7197597,0.7526967487295014,2025-05-08 15:45:00,2025-05-08 15:45:00,8.59679574467142,Smart Trailing (Max 98%),0 days 00:00:00,89.88009065773858,53.60363023048342,7.583714824102267,0.007924370916168396
UNIUSDTUSDT,5.5457715,5.5540846114785,2025-05-08 16:00:00,2025-05-08 16:15:00,0.20182535463740647,Smart Break-even,0 days 00:15:00,75.2523257377814,48.4991073876305,3.132315631081661,0.02255503428365211
TURBOUSDTUSDT,0.0062287128,0.0061384400653896,2025-05-08 16:15:00,2025-05-08 16:15:00,-3.0276425942805116,Stop Loss,0 days 00:00:00,67.91814117961114,42.861744920769766,4.091752041068585,0.01852387378703176
ETHFIUSDTUSDT,0.7113554999999999,0.7124218218945,2025-05-08 16:30:00,2025-05-08 16:30:00,0.19750746041409978,Smart Break-even,0 days 00:00:00,71.93646072908926,55.63845727249044,2.8308022088026603,0.049662352279122114
1000BONKUSDTUSDT,0.019431710999999997,0.019150087212476997,2025-05-08 17:00:00,2025-05-08 17:30:00,-2.9670968527932917,Stop Loss,0 days 00:30:00,65.9346546733433,43.39808663378007,3.636095747765988,0.05241478735454647
